
Xavier Loyá,Ricardo,(as Javier Loya),,,https://www.imdb.com//name/nm0523453/?ref_=ttfc_fc_cl_i8
Rafael Beltrán,Ojitos,https://www.imdb.com//name/nm0069674/?ref_=ttfc_fc_cl_i9
Ricardo Román,El Mantes,https://www.imdb.com//name/nm0739832/?ref_=ttfc_fc_cl_i10
Augusto Benedico,Jefe del Tribunal,https://www.imdb.com//name/nm0070748/?ref_=ttfc_fc_cl_i11
Fanny Schiller,Doña Mercedes,https://www.imdb.com//name/nm0771641/?ref_=ttfc_fc_cl_i12
Alicia Montoya ,https://www.imdb.com//name/nm0600190/?ref_=ttfc_fc_cl_i13
Norma Lazareno ,https://www.imdb.com//name/nm0493719/?ref_=ttfc_fc_cl_i14
Mary Castell ,https://www.imdb.com//name/nm0990688/?ref_=ttfc_fc_cl_i15
José Muñoz ,https://www.imdb.com//name/nm0616427/?ref_=ttfc_fc_cl_i16
Guillermo Álvarez Bianchi,, (as Guillermo A. Bianchi),,,https://www.imdb.com//name/nm0959321/?ref_=ttfc_fc_cl_i17
Lonka Becker ,https://www.imdb.com//name/nm0065509/?ref_=ttfc_fc_cl_i18
Manuel Dondé,Abortionista,https://www.imdb.com//name/nm0232375/?ref_=ttfc_fc_cl_i19
Enrique García Álvarez,Sacerdote,https://www.imdb.com//name/nm0305918/?ref_=ttfc_fc_cl_i20
Bertha Lehar ,https://www.imdb.com//name/nm0499581/?ref_=ttfc_fc_cl_i21
Jorge Mondragón,Inspector policiaco,https://www.imdb.com//name/nm0597796/?ref_=ttfc_fc_cl_i22
Emperatriz Carvajal,Matilde,https://www.imdb.com//name/nm0142381/?ref_=ttfc_fc_cl_i23
Sara Guasch,Soledad,(as Sara Guash),,,https://www.imdb.com//name/nm0345453/?ref_=ttfc_fc_cl_i24
Aída Araceli,Gabriela,https://www.imdb.com//name/nm0032692/?ref_=ttfc_fc_cl_i25
Cecilia Leger,, (uncredited),,,https://www.imdb.com//name/nm0499274/?ref_=ttfc_fc_cl_i26


###

Zapatos viejos _cast,role,imdb_page
